checkpoint,stratum,unit_id,native_CF_r90,S_F_CF,S_P_CF,S_P_F,Delta_Align,Delta_PF_Align,dR_F_CF,dR_P_CF,dR_P_F,Delta_d,source_record_index
291402,S1,W29U_4C6ED1EB798517953D0DC778,4,0.8522515711316289,0.9738680566664892,0.9184162289782356,0.12161648553486037,0.0815837710217644,0.3469591205354608,0.15677282031965678,0.24171970528546122,0.19018630021580402,34
291402,S1,W29U_75132999B0C6E0EEE43BA989,3,0.9843716836392516,0.9628406610659436,0.9789465520003233,-0.02153102257330808,0.021053447999676678,0.21152113116768162,0.32681793282454624,0.1944245324673155,-0.11529680165686462,35
291402,S1,W29U_F6CAD417553B07D618F9E108,4,0.916951407440741,0.9840224400165403,0.8803109203871857,0.06707103257579927,0.11968907961281428,0.2716107951646078,0.152480650667111,0.37608391041335937,0.11913014449749679,36
291402,S1,W29U_E5D1686A18607C9EE6DB4092,4,0.5525750507506116,0.9404623243179009,0.6462974008414915,0.38788727356728925,0.35370259915850855,0.701755239867466,0.32763409433435814,0.5198698814762376,0.3741211455331079,37
291402,S1,W29U_93A1C9E34685B6807135F4C8,3,0.6908029840033691,0.9160744730744739,0.565742021247293,0.22527148907110472,0.434257978752707,0.6645073824333786,0.3240579562752569,0.8384169321363703,0.3404494261581217,38
291402,S1,W29U_F2575FC5D972AB054D7C658A,3,0.9819864625476434,0.9528917193826297,0.9756268663379366,-0.029094743165013703,0.024373133662063395,0.25755084686058716,0.3750376836780114,0.2090348365428411,-0.11748683681742422,39
291402,S1,W29U_0400BA4294543C5E4BC160A2,4,0.44959979668259936,0.9565004705422302,0.5143686623777051,0.5069006738596309,0.48563133762229493,0.8358981376458219,0.23031385895734002,0.8036768803666317,0.6055842786884819,40
291402,S1,W29U_7A5126EDF2108BF759D41021,4,0.8866020688298807,0.9890232774757646,0.9320726654533443,0.10242120864588389,0.06792733454665567,0.2986179679199165,0.09851467820004729,0.22478594963111811,0.20010328971986924,41
291402,S1,W29U_4542EF183B2513200195497A,3,0.9808805730419077,0.9499678978915899,0.9742963286857709,-0.030912675150317814,0.025703671314229126,0.21745740168706845,0.31646691845324476,0.206821174453698,-0.09900951676617631,42
291402,S1,W29U_1286685795C121BE6FFD658C,3,0.9520060500223572,0.9920393410817548,0.9696400585588485,0.04003329105939768,0.030359941441151506,0.3326875832839919,0.10903929585508983,0.2737834085334212,0.22364828742890208,43
291402,S1,W29U_1EDF61048BA683FEF104C62A,4,0.9764741666711577,0.9948590013100996,0.9657459945424667,0.018384834638941916,0.03425400545753332,0.1312165120171877,0.08843453451332203,0.19285769214646634,0.04278197750386567,44
291402,S1,W29U_D215F181D8F005BABBB41D37,3,0.9458213951226647,0.6786725383248173,0.6988536872835649,-0.2671488567978474,0.3011463127164351,0.44812985071679534,0.6043133477850346,0.4196138275219745,-0.1561834970682393,45
291402,S1,W29U_339AD37DFA36D01C73FDFF3C,4,0.5086286310415127,0.8507479378870331,0.5262454203166668,0.3421193068455204,0.47375457968333323,0.7576261509851271,0.5239338287811907,0.913460892624102,0.23369232220393643,46
291402,S1,W29U_6E065B84AB4956262BB4BD6F,3,0.9153978769991857,0.9869146715694042,0.9506971637305487,0.07151679457021842,0.04930283626945131,0.42182530533347773,0.17331972174651264,0.2938125203837236,0.2485055835869651,47
291402,S1,W29U_927D329B3C584BE046A0AFEA,4,0.7007254744289744,0.929721773235504,0.6423850188796453,0.2289962988065296,0.3576149811203547,0.6019605436897836,0.29680628291373895,0.6367934949152856,0.30515426077604463,48
291402,S1,W29U_B497E36FB07F5FA1D12D6681,4,0.7478077001801308,0.9207199531120247,0.6842834052206335,0.17291225293189394,0.31571659477936653,0.5763546456446479,0.28127928752113307,0.6446544665991174,0.2950753581235148,49
291402,S1,W29U_C262155F67E1F514B8FA68C7,4,0.5359392862350932,0.8285075283708011,0.5311603325156297,0.29256824213570787,0.46883966748437034,0.8398436867349818,0.7670860925387327,1.0708553220429011,0.07275759419624905,50
291402,S1,W29U_C9C26419E0818E40CBA4D6F3,4,0.5493453860335585,0.7175576424329024,0.776921917730099,0.1682122563993439,0.223078082269901,0.8377190628529213,0.7160330564905972,0.5731769132254205,0.12168600636232407,51
291402,S1,W29U_C37CB46A6C677AD0D2838FA4,4,0.5426090340000332,0.9650611680783605,0.5952612178058814,0.42245213407832727,0.40473878219411863,0.7336608258013477,0.321309620949595,0.5547824923719514,0.41235120485175275,52
291402,S1,W29U_03C728A071DA819C6F3B21E4,4,0.5521636171436733,0.6825811176248388,0.8583810529614584,0.1304175004811654,0.1416189470385416,0.789658935190997,0.7209209874942591,0.3939544521441495,0.0687379476967378,53
291402,S1,W29U_C93146E96852E40F0233C116,4,0.5741357007273484,0.8471091320922728,0.5753173262643164,0.27297343136492436,0.4246826737356836,0.7707736142158078,0.5773840579621758,0.9556437803875875,0.19338955625363197,54
291402,S1,W29U_3F4110C5508739D0A0562757,3,0.9377176517743419,0.7210706304644251,0.7380330788858123,-0.21664702130991675,0.26196692111418773,0.522281176024214,0.5977656288378455,0.3770212189783773,-0.07548445281363148,55
291402,S1,W29U_5225D08BCA1DB372E74B864E,3,0.949742227203156,0.9893049356387306,0.9726826298381605,0.03956270843557452,0.02731737016183955,0.2978672043426154,0.11954329138650627,0.256778226773297,0.1783239129561091,56
291402,S1,W29U_3B1DE5598F0CCCE7F61AFBE1,4,0.5725681268579026,0.6875700170298906,0.8757677832539182,0.11500189017198803,0.12423221674608176,0.7539233356050651,0.6711654143676292,0.4405174928512551,0.08275792123743586,57
291402,S1,W29U_E8621BBB9863314435A966E1,3,0.9452601866851832,0.8157800558269215,0.7096521586473002,-0.1294801308582617,0.29034784135269975,0.25991023094348836,0.34353526190813577,0.532673495552843,-0.0836250309646474,58
291402,S1,W29U_0BDB0E4B75075FE966B69FDA,4,0.5768248345346724,0.6834183704315961,0.8686966053365376,0.10659353589692377,0.1313033946634624,0.7408971468529375,0.6778093531163626,0.48738669862385253,0.06308779373657492,59
291402,S1,W29U_099BE3736653346E3715B34A,4,0.5571634960211567,0.6946279051190597,0.827421074196485,0.13746440909790303,0.17257892580351497,0.7838895014543126,0.6874797062586195,0.45379976346220674,0.09640979519569304,60
291402,S1,W29U_32F562E65836D385C8CB4933,3,0.9770630580048246,0.9714364008753084,0.9790367874439997,-0.005626657129516266,0.02096321255600031,0.19692190077241578,0.30670804003673974,0.22770643010960204,-0.10978613926432396,61
291402,S1,W29U_BFAD2644EFC4F67B5A47D53E,3,0.9302562100606987,0.9818403133583372,0.9715749524395587,0.05158410329763852,0.028425047560441286,0.32421883136827767,0.1560462688539089,0.2641090092399788,0.16817256251436877,62
291402,S1,W29U_06C75BD11D18D5EDD00EABD8,3,0.950703201054194,0.9948222030977156,0.9651659697753995,0.044119002043521593,0.03483403022460052,0.3555813853244164,0.08668561634556221,0.3114469091118083,0.2688957689788542,63
291402,S2,W29U_326073E5F43273FC845408A0,4,0.8532997420806071,0.9393910002248869,0.9595931103043092,0.08609125814427976,0.04040688969569084,1.1025985579380886,1.015694991379994,1.094996131436458,0.08690356655809461,64
291402,S2,W29U_76811E4D88E5C2FA3ACD9DD3,4,0.9536753226749513,0.9928978358846466,0.9646311682197116,0.03922251320969539,0.03536883178028838,0.7944631404303639,0.1536961884965252,0.7560462902306959,0.6407669519338387,65
291402,S2,W29U_7091BA5B54BA708C00866B17,3,0.9025302055567903,0.9626838252587455,0.9717706318140927,0.06015361970195521,0.028229368185907266,1.107069552395433,1.009046603386291,1.0811854647576928,0.09802294900914199,66
291402,S2,W29U_F7AB4F136A77970A34D1A43F,2,0.7501285520596999,0.9528044932960048,0.8574516957945759,0.20267594123630495,0.14254830420542408,1.2120404521977546,1.2313941077103767,1.2533816387466166,-0.019353655512622137,67
291402,S2,W29U_8E712C01124CEB485ECD2748,4,0.6642817570094178,0.9877716054330457,0.6472365744234697,0.3234898484236278,0.3527634255765303,0.9556497102641993,0.12478862685133119,0.9779943466305315,0.8308610834128681,68
291402,S2,W29U_FA9D93D425F5C70A742F5E9C,4,0.9688984830034169,0.9952861831009385,0.9579132854061281,0.02638770009752167,0.04208671459387192,1.4132609619510064,0.7651950190918773,1.301160552314365,0.6480659428591291,69
291402,S2,W29U_A95DCDBC237EC90DA99443C6,1,0.48360534847625614,0.9582371074619396,0.3563459419329673,0.47463175898568344,0.6436540580670327,1.4355379298048718,0.26989182990971133,1.4964669488805948,1.1656460998951605,70
291402,S2,W29U_75056D080DB9B6E897E24389,3,0.9636802014422038,0.9828273617223565,0.9919396698699284,0.01914716028015273,0.008060330130071569,0.7485146735566035,0.808024219606588,0.2575915535623253,-0.059509546049984485,71
291402,S2,W29U_5D3E6C4B86EA4699F1BA5BC9,4,0.9457075158899547,0.9952545344617054,0.9458689985954694,0.0495470185717507,0.05413100140453064,0.795777369701655,0.08962806754383308,0.7856654969707219,0.7061493021578219,72
291402,S2,W29U_F0BEB3AB1E28EE7E91693942,4,0.8716350204655369,0.9944219300946884,0.8763225747774493,0.12278690962915151,0.12367742522255065,1.4622436642802097,0.08705091630417543,1.441032825386053,1.3751927479760342,73
291402,S2,W29U_5D7544863F07E544752F14A3,3,0.9698643624334067,0.9921537997578117,0.9830684318336088,0.022289437324405026,0.016931568166391187,1.0044515996606238,0.23405736616244882,0.8553027587417149,0.770394233498175,74
291402,S2,W29U_894380770DDE02AAD0312DF3,3,0.6356510548573722,0.9853298148628173,0.6588445873995544,0.3496787600054452,0.3411554126004456,1.1654800166119206,0.12118322509948823,1.1390982898964224,1.0442967915124324,75
291402,S2,W29U_B580C1E61BF9DD2D208CAADD,4,0.9784086082798518,0.9995812702941376,0.9773805237095288,0.021172662014285804,0.02261947629047123,0.7052793837861556,0.034557818822967545,0.6933118844416247,0.6707215649631881,76
291402,S2,W29U_2341959B2E16642BC6F095EA,3,0.8006544324656467,0.8827889188933057,0.9682918041102176,0.08213448642765897,0.031708195889782353,1.0043116175488314,0.9045524395457364,0.48962755937027763,0.09975917800309497,77
291402,S2,W29U_892DA025ACDFF84933321F20,1,0.5719870280541117,0.9714725606915763,0.48320304720637464,0.39948553263746456,0.5167969527936254,1.3601572824039285,0.35662380338164457,1.3803603448272204,1.003533479022284,78
291402,S2,W29U_73065A553DFE906571964300,4,0.8843912386693872,0.9929724481833245,0.8470906444306148,0.10858120951393735,0.15290935556938523,1.5737471147297626,0.1075114348376088,1.5660879384193016,1.4662356798921539,79
291402,S2,W29U_C60ABF0DB56F7FBB9895074C,3,0.6713867707436513,0.9521602124716256,0.7671362659409579,0.28077344172797436,0.23286373405904215,0.9710039626443616,0.22442874600558585,0.9171621798911369,0.7465752166387758,80
291402,S2,W29U_3DF0E7AAB226AAD308C16CE9,5,0.6649705277223296,0.918585513463617,0.5908510997349093,0.2536149857412875,0.40914890026509065,1.6428977086516137,0.3789703821587642,1.6640702707162225,1.2639273264928494,81
291402,S2,W29U_BFB40E437B015FF1CAF06607,2,0.9699816487831296,0.9901314348406315,0.9873205958409249,0.02014978605750184,0.012679404159075092,1.1011890380090108,0.5970744232456282,0.7629302928722764,0.5041146147633826,82
291402,S2,W29U_CEE8A1F4EEDE37ED7EE387BD,2,0.6920625563572285,0.9577721000416082,0.7207604106390167,0.2657095436843797,0.27923958936098325,1.4454067415846625,0.936565223033865,0.9523236504708875,0.5088415185507975,83
291402,S2,W29U_FDC8D87187069F82ADEA16CB,2,0.9745385726322162,0.9954903531966537,0.9734517085675076,0.020951780564437472,0.026548291432492377,1.1816762552534068,0.15723874072950492,1.2688133191349145,1.024437514523902,84
291402,S2,W29U_930765BC222C77ED6DA8FCF1,3,0.966659081662185,0.988528029182501,0.9862861047591784,0.021868947520316095,0.01371389524082156,0.5622767569902571,0.507093677857053,0.709269747301086,0.055183079133204194,85
291402,S2,W29U_8554CD43CD3B32615F3A644F,3,0.6479237878913563,0.9815261283402726,0.6826018403103409,0.33360234044891635,0.3173981596896591,1.3080462137152662,0.14236651458442565,1.2796696417454332,1.1656796991308405,86
291402,S2,W29U_3312DE18215FD10EB1066B20,5,0.7032702154717241,0.9384286585186452,0.7954274928437279,0.23515844304692113,0.20457250715627207,1.3473287953320494,1.402383309094748,1.3282703048615372,-0.05505451376269854,87
291402,S2,W29U_A2599D3295EC0563B06B9904,4,0.9755854329790586,0.9981170953524128,0.976640466076788,0.022531662373354133,0.023359533923211995,1.1372578532010549,0.23780039332306824,1.125389814727987,0.8994574598779866,88
291402,S2,W29U_61CA805816309171BA652E24,2,0.9630950962730944,0.9962901858457971,0.9684710687981906,0.033195089572702674,0.03152893120180944,1.233680284101604,0.11854184262980715,1.2784454172661606,1.1151384414717969,89
291402,S2,W29U_4A949BC43B7EBA039FBCF755,3,0.9755850041686047,0.9990565656993972,0.9756363788667014,0.02347156153079244,0.024363621133298596,0.9516807215332429,0.09675790167269614,0.9100189293417528,0.8549228198605467,90
291402,S2,W29U_BAEA92E0AF8EFDA4A5D1A272,3,0.9783166526787711,0.995664844267079,0.9694698258859016,0.017348191588307915,0.03053017411409842,1.287283537419353,0.26370608490093017,1.3137564798591317,1.0235774525184227,91
291402,S2,W29U_7B66010E91B04E7D027A4DB1,3,0.5908861049622165,0.8892357440822735,0.6900949802910521,0.29834963912005696,0.3099050197089479,0.933445694998533,0.29691368171181637,0.8980530486179745,0.6365320132867167,92
291402,S2,W29U_C1EEFD3EC60839B7FC16C567,4,0.8990098201597643,0.9648273313254513,0.8349233417908504,0.06581751116568701,0.16507665820914963,1.3029494338118313,1.0704413372992785,1.286702547858923,0.23250809651255278,93
291402,S2,W29U_845964ADB660A765D929E61B,5,0.7025248105776313,0.9191486815964014,0.8192841701973629,0.21662387101877012,0.18071582980263712,1.5621651902932325,1.3942151555188096,1.3327205956848518,0.16795003477442294,94
291402,S2,W29U_35C707ACB41E5A2BB2C7F4F4,4,0.8882154350818163,0.9928826523718928,0.8541033322872793,0.10466721729007644,0.1458966677127207,0.7467141941618063,0.11493125070776304,0.7630330323487485,0.6317829434540433,95
291402,S2,W29U_949CC7C8E67B372BAFDBC304,4,0.8873934467447353,0.9863343467961787,0.8312026716445953,0.0989409000514434,0.16879732835540473,1.6274401845422628,0.14884483706556512,1.60736073728753,1.4785953474766977,96
291402,S2,W29U_66B630D7911A20329B5E4CE5,4,0.9794817667819483,0.9885041106441428,0.9675422374263062,0.00902234386219447,0.032457762573693816,0.7785918423227748,1.0634176139864906,1.2512272105219173,-0.2848257716637158,97
291402,S2,W29U_4AB8314629FC2762CF312EFA,4,0.9578301204065536,0.9925661195188712,0.9289849348141046,0.03473599911231762,0.0710150651858954,1.4061154695119362,0.11564024579697231,1.383548460109015,1.290475223714964,98
291402,S2,W29U_350A2A50D509582EE77C5BC2,2,0.8694532177202938,0.9445850128704747,0.9672595737835376,0.07513179515018087,0.03274042621646245,1.212692440096003,1.1780022446502294,1.1090704641258347,0.034690195445773675,99
291402,S2,W29U_900AA2BEA87870498EC902FB,4,0.8407275617633981,0.9190302237014454,0.9660036037906092,0.07830266193804725,0.03399639620939077,0.9150394287491105,0.7984930300131416,0.8753146175138682,0.11654639873596884,100
291402,S2,W29U_A28F88AE9DF49C367E44FAD1,3,0.9043799827284902,0.958568065825666,0.9720537109427297,0.05418808309717582,0.027946289057270257,1.0831023655233147,0.9341729194984147,1.082258486598886,0.1489294460249,101
291402,S2,W29U_5D9D815DFF68050432EF99CA,4,0.9492071773946305,0.9967529822476232,0.933538710257423,0.04754580485299276,0.06646128974257703,0.7896548597773698,0.06503109896314863,0.792162073124421,0.7246237608142212,102
291402,S2,W29U_5CE02771C093B1300C2D102D,2,0.9716678188444907,0.999576417621289,0.9709765573163026,0.0279085987767983,0.029023442683697387,1.3452588103364826,0.04718546763113354,1.334963172830182,1.298073342705349,103
291402,S2,W29U_08B2456A07EE4238C5B02531,4,0.9237251235865807,0.9889373831307892,0.9354675355789596,0.0652122595442085,0.06453246442104044,1.1693281895222218,0.48438450260149507,1.1822195337506416,0.6849436869207268,104
291402,S2,W29U_DEE413EAB57AC5251CC94C3E,3,0.944246510631419,0.9891575762847925,0.9759852740538456,0.04491106565337355,0.02401472594615439,0.9694990596257979,0.9667264742219234,0.7305476191634599,0.0027725854038744835,105
291402,S2,W29U_D81E592C61FB76827E183645,3,0.6126757921090892,0.8931769519909025,0.6514477965329551,0.28050115988181334,0.34855220346704485,1.0410291383102737,0.3059853866154174,1.0019673932468982,0.7350437516948563,106
291402,S2,W29U_1132CA32846D8F057C579B58,4,0.944792579850594,0.997316314839521,0.9481479948786246,0.05252373498892704,0.051852005121375444,1.7151605034663624,0.06354652384368586,1.6965943990254417,1.6516139796226765,107
291402,S2,W29U_FE6861630248BEA0B78E17F9,4,0.9110873745901032,0.9778885888541614,0.9433233591510937,0.06680121426405816,0.056676640848906334,1.4727583203184567,0.47668649757864257,1.463762034442516,0.9960718227398141,108
291402,S2,W29U_4B296E6D957772C67FE3C252,4,0.6432571128516476,0.9819960466049495,0.5903855788011277,0.338738933753302,0.40961442119887226,0.9032413637898091,0.19378589995456305,0.95802334067185,0.709455463835246,109
291402,S2,W29U_A7B8E37FC1BCCA0FFB6D7F9E,2,0.645305134624146,0.9151124457124282,0.7134713981508721,0.26980731108828226,0.2865286018491279,1.554226910702519,1.2208253449902928,0.9095777787965668,0.33340156571222623,110
291402,S2,W29U_E40515EC2262E92D9B884A15,1,0.8251297823406376,0.9844605909878883,0.803576944239652,0.1593308086472507,0.19642305576034802,1.3986063358573455,0.8461772682413727,1.2122461206340118,0.5524290676159728,111
291402,S2,W29U_41FD60E27CD7FE165904AA23,3,0.7314453335303702,0.9366127032135617,0.8399836629929562,0.2051673696831915,0.16001633700704376,1.1832052815101048,1.1519245744773305,1.0614026950479327,0.0312807070327743,112
291402,S2,W29U_F38CAC611236E1EDC4F0B734,3,0.9787890399587678,0.988831194007545,0.9576001156538189,0.010042154048777285,0.04239988434618114,0.8143399949809775,0.5722424392157128,0.8457376786369811,0.2420975557652647,113
291402,S2,W29U_253B572365B24FEC3BC50C3A,3,0.8672010796517919,0.9493222523596048,0.9719196665895552,0.08212117270781283,0.028080333410444802,1.1012155190459807,1.1134956363724833,0.6918332044458073,-0.012280117326502582,114
291402,S2,W29U_9EC6A4D2F3C37960EF79F609,2,0.9658422957338137,0.9991399509792053,0.9655753522178243,0.03329765524539152,0.03442464778217569,1.2972054484626425,0.034652169289875,1.3015610244979199,1.2625532791727676,115
291402,S2,W29U_2EE18F548561B5DF87AA953F,3,0.7072760199412472,0.7890039016399687,0.85982151904796,0.08172788169872147,0.14017848095204,1.125818136748277,0.6285697799179184,1.0370697574339478,0.4972483568303585,116
291402,S2,W29U_03F715C9B2E6CAD085714748,4,0.8727276746709789,0.9636350507128553,0.9568629302881203,0.09090737604187638,0.043137069711879694,0.9447602784985096,0.9871790141003493,0.9951489018736543,-0.04241873560183962,117
291402,S2,W29U_6E1CE2BCDE6D0C1A10B6BCF1,3,0.9530385258806776,0.9811567549990613,0.9844509633053922,0.028118229118383686,0.015549036694607832,1.0360865389285865,0.3146943786171247,0.8733193509715544,0.7213921603114618,118
291402,S2,W29U_B37F78D6C87C711025971C0A,3,0.6284704744328121,0.9387849039424173,0.7688738171172315,0.3103144295096052,0.23112618288276854,1.1195190017178023,0.2880183384383475,1.0722199519562918,0.8315006632794548,119
291402,S2,W29U_BA8F0BBA7DD34894F52D8984,3,0.6234706980556117,0.8579715397143902,0.848552378420646,0.2345008416587785,0.15144762157935399,0.7895620332465969,0.41591648098134765,0.7424957274844843,0.37364555226524926,120
291402,S2,W29U_1A76051F68A035461FA58639,3,0.6225795386291951,0.9662284971379386,0.6929877961635443,0.34364895850874344,0.30701220383645567,1.0294995202215642,0.20763144849948573,0.9933898147727432,0.8218680717220785,121
291402,S2,W29U_2E4321BF2DB1D8DD3E839BC4,4,0.8822276519041264,0.9929714812111812,0.8509033697881745,0.11074382930705473,0.1490966302118255,1.3308624204502584,0.10794006048784628,1.3311099366598975,1.2229223599624122,122
291402,S2,W29U_F0D8813BABEB03235BE3F5F1,3,0.7445537036934616,0.8502263415526131,0.9415251272650016,0.10567263785915149,0.05847487273499841,0.8529109040674887,0.8057803112610082,0.9499271737788874,0.047130592806480465,123
291402,S2,W29U_75E1B5DFD8A7A539DE8FC900,3,0.624824581505741,0.9270743621653516,0.7362595894342913,0.3022497806596105,0.26374041056570874,1.0597679355255194,0.23777712262432346,1.0377100048535357,0.8219908129011959,124
291402,S2,W29U_9F64F2ED6522A8545701DEE2,4,0.8781983652089087,0.9971799893755262,0.8877657952877838,0.1189816241666175,0.11223420471221623,1.3092765954578702,0.05802769788718549,1.2953360651326473,1.2512488975706848,125
291402,S2,W29U_1B1E7F331C8C1B7B2435E8C2,3,0.9513945024540296,0.9868277871876963,0.9848258416775937,0.03543328473366669,0.015174158322406317,0.9451888715052295,0.9507420370841785,0.6655045162462535,-0.005553165578949026,126
291402,S2,W29U_8FEF3BAD240070F8614650A4,2,0.8986492883533186,0.9724483004091722,0.8957667219066909,0.0737990120558536,0.10423327809330907,1.3358668070653943,1.1924801106647767,1.4747567205053853,0.14338669640061763,127
291403,S1,W29U_2B98D8963199CEBD39881CF3,4,0.6422137980362098,0.9277783610145369,0.5966364604361766,0.2855645629783271,0.4033635395638234,0.6955247825919235,0.3485969154669121,0.7296536723531585,0.3469278671250114,128
291403,S1,W29U_11EACAC0A69B433BE5335374,4,0.941826695406353,0.9740955000061624,0.9614812687926395,0.03226880459980941,0.03851873120736049,0.2905853411416014,0.1977985731019496,0.198463675190347,0.0927867680396518,129
291403,S1,W29U_CDB45AA59812E048F89D1FEF,5,0.9424989932131798,0.9655403022951287,0.9870882477785164,0.023041309081948902,0.012911752221483552,0.22891289148988034,0.17183524737670897,0.111069366757445,0.05707764411317137,130
291403,S1,W29U_D8CFC7B512CCF79D00E3DA72,4,0.9482037956579403,0.9822065029331508,0.9532502634611162,0.034002707275210486,0.04674973653888381,0.22467328533992206,0.13031564399148365,0.1965116734793337,0.09435764134843841,131
291403,S1,W29U_0C150BD91825DDE5B26260D3,4,0.9538229099071838,0.9985156221915568,0.9542664280389528,0.04469271228437299,0.045733571961047215,0.19955383199236798,0.035997173182291856,0.19874477325568346,0.16355665881007614,132
291403,S1,W29U_2F5C149851D9AB038AA06566,4,0.8274379926842517,0.9821752915860783,0.865046634584443,0.15473729890182664,0.13495336541555703,0.4271190313138104,0.13480497763325172,0.36225804644066883,0.2923140536805587,133
291403,S1,W29U_A3B6D3BDB73A7B2D4AE044E2,4,0.5696241765929789,0.7099371859956579,0.7579087283118118,0.140313009402679,0.24209127168818823,0.5929687498566373,0.48983802206934757,0.44722870186394964,0.10313072778728971,134
291403,S1,W29U_AC8C1DB17FDD8141A366E8D2,5,0.5611184829870527,0.8996998313168211,0.6320843301058526,0.3385813483297684,0.36791566989414737,0.6248246146141355,0.34483751046167777,0.5297048470016096,0.27998710415245776,135
291403,S1,W29U_B1AA4B604A313D5010E1A61F,5,0.8368467901989733,0.8852090120368068,0.9439420224508763,0.04836222183783345,0.05605797754912367,0.412401473174068,0.32867293926419555,0.2310428273351115,0.08372853390987245,136
291403,S1,W29U_4BC3ADADD4685C9154124B37,3,0.6947683696199598,0.8104882276272919,0.6122460464810325,0.11571985800733209,0.38775395351896746,0.6361521759420733,0.19612512421927167,0.6121141765489604,0.44002705172280165,137
291403,S1,W29U_62F02A00E48B9E836FA9D0FE,4,0.8279418057671719,0.9708701136488963,0.8737745578986127,0.1429283078817244,0.1262254421013873,0.43605764846953315,0.16192996818035305,0.3628738119945982,0.2741276802891801,138
291403,S1,W29U_E53925AE8D426CFBA11CA56F,4,0.5391987249810525,0.8011477328420773,0.7314299370903544,0.2619490078610248,0.2685700629096456,0.8493822911242687,0.6319111335665762,0.5651354619715557,0.21747115755769242,139
291403,S1,W29U_5E9585B5B6DBFD2154636B70,4,0.8601559669714809,0.9762180091278286,0.9303134036050151,0.11606204215634774,0.06968659639498487,0.3555730815999151,0.13045761360835284,0.2622773619648122,0.22511546799156223,140
291403,S1,W29U_E9525766D7F0FD19E74D6A7E,4,0.5733210753006168,0.7020990227625253,0.7522974242932701,0.12877794746190852,0.24770257570672993,0.6117887003440938,0.5162455915758244,0.4746301644311426,0.09554310876826944,141
291403,S1,W29U_BA70175A76438B66A59B5FB8,5,0.5575566614441672,0.9258068799780617,0.6213639997207357,0.3682502185338945,0.37863600027926425,0.641352194823916,0.31153867600623597,0.5491336006853328,0.32981351881768006,142
291403,S1,W29U_A972A9FE615861DB83C1C26E,5,0.5640353381690365,0.9221151700268718,0.625175802339063,0.3580798318578353,0.374824197660937,0.6271560950567455,0.31424578636077233,0.5415156120875437,0.3129103086959732,143
291403,S1,W29U_D72E64A6FE3FD6481A8DD4F3,3,0.680617400620187,0.8727253484554277,0.5891077932484364,0.19210794783524066,0.41089220675156357,0.6252871399297041,0.17013130727870426,0.6182437816055025,0.4551558326509998,144
291403,S1,W29U_AAD068AB87B51FB466F1641F,4,0.9694810052354292,0.9934543546672318,0.9790852441677451,0.023973349431802515,0.020914755832254883,0.20873185087972962,0.09265223032735932,0.1640281129862553,0.1160796205523703,145
291403,S1,W29U_6CFF1D75487CD3A42D913977,4,0.5957876385965503,0.8733802929874457,0.7526111305029014,0.2775926543908954,0.2473888694970986,0.5670914038580268,0.13981607922451877,0.5042164780382683,0.42727532463350804,146
291403,S1,W29U_E39EA8A21758C10BCC5F4B25,4,0.736389128883024,0.9188955760361236,0.8700122399250615,0.1825064471530996,0.1299877600749385,0.46449441362852034,0.22223042331107623,0.3128900448710209,0.2422639903174441,147
291403,S1,W29U_C886BB9C0B293A1ED9758B14,5,0.8244037457951692,0.8761468983956389,0.9394523336964339,0.05174315260046969,0.06054766630356612,0.4321379652284178,0.3465535863602785,0.236228419056593,0.0855843788681393,148
291403,S1,W29U_A5910054BB855156E9B32F8C,4,0.7321181158664061,0.6806365227495391,0.7759188648283992,-0.05148159311686695,0.22408113517160078,0.631312066697427,0.595843203267969,0.5473451825986605,0.035468863429457986,149
291403,S1,W29U_2A89DC488AD15CBE1249ED0D,4,0.9456489329481977,0.9722871749399511,0.9514421497455948,0.026638241991753353,0.04855785025440518,0.26663302955097024,0.18112702115606127,0.2202755656639261,0.08550600839490896,150
291403,S1,W29U_9D11D773ABD3D5DDFD96D857,4,0.9610948496544355,0.9890552914970347,0.9878217745271207,0.02796044184259927,0.012178225472879278,0.18101989974633836,0.08788025120348539,0.1097669244228005,0.09313964854285298,151
291403,S1,W29U_B52BC9EA0A5865F529FD944F,4,0.7282355127685656,0.7312286729278109,0.7922505063920606,0.002993160159245334,0.20774949360793937,0.6539063058499386,0.5369268543020691,0.5407588927984278,0.11697945154786948,152
291403,S1,W29U_994622A6D5AD3781B8DCA5E7,4,0.9005713752876889,0.9716977978482839,0.9219880238336663,0.07112642256059498,0.07801197616633371,0.3963497690311444,0.22082616248835218,0.2833912486920416,0.1755236065427922,153
291403,S1,W29U_35D26B470FA840A2B61FA7BD,4,0.8233361242248368,0.9839076195602328,0.8629692284850821,0.16057149533539594,0.13703077151491794,0.42127840586982057,0.13096689618164864,0.353343998286105,0.29031150968817193,154
291403,S1,W29U_D863F5D445E32C9CFE045647,5,0.7731538384178057,0.9782727801064999,0.7927200726449948,0.20511894168869416,0.20727992735500522,0.24886236100325224,0.15124184731718002,0.1175963668526776,0.09762051368607222,155
291403,S1,W29U_30410D146F275D9B501A8D8B,4,0.9145677726732401,0.9759022078990695,0.9551190724087855,0.061334435225829376,0.04488092759121454,0.3877953830934475,0.1948373314279634,0.24557567060251317,0.19295805166548413,156
291403,S1,W29U_AB05A2088E675A5855032D7A,5,0.7096726210613135,0.9456673682678941,0.7678767908889272,0.23599474720658065,0.23212320911107276,0.4574736740249241,0.26453985308828076,0.24726228574713405,0.19293382093664335,157
