P_d,P_s,S_sub_gamma_CF,checkpoint,d_R_gamma_CF,gamma,stratum,unit_id
0.0,0.0,0.9788540399089944,291404,0.12437861301203808,0.0,S1,W29U_1EDF61048BA683FEF104C62A
-0.11455862964635265,-0.00774090880972067,0.9711131310992738,291404,0.13862725647612573,0.25,S1,W29U_1EDF61048BA683FEF104C62A
-0.243488466810848,-0.017259520719752786,0.9615945191892417,291404,0.1546633707986425,0.5,S1,W29U_1EDF61048BA683FEF104C62A
-0.3822280391550845,-0.028235154327892364,0.9506188855811021,291404,0.1719196063768407,0.75,S1,W29U_1EDF61048BA683FEF104C62A
-0.5284649892875177,-0.040315845939681516,0.9385381939693129,291404,0.19010835540556956,1.0,S1,W29U_1EDF61048BA683FEF104C62A
0.0,0.0,0.911473431279554,291404,0.3960884683699381,0.0,S1,W29U_D215F181D8F005BABBB41D37
-0.01961896547860324,-0.001603297171826945,0.9098701341077271,291404,0.4038593143573804,0.25,S1,W29U_D215F181D8F005BABBB41D37
-0.04037342623968252,-0.00389483880993724,0.9075785924696168,291404,0.412079916932101,0.5,S1,W29U_D215F181D8F005BABBB41D37
-0.061572252204687025,-0.006716003909855273,0.9047574273696988,291404,0.4204765274398417,0.75,S1,W29U_D215F181D8F005BABBB41D37
-0.08253915427218479,-0.00988343007576864,0.9015900012037854,291404,0.42878127556624035,1.0,S1,W29U_D215F181D8F005BABBB41D37
0.0,0.0,0.7587511938656835,291404,0.5729623466201337,0.0,S1,W29U_339AD37DFA36D01C73FDFF3C
0.12895063295323556,0.07086219354998746,0.8296133874156709,291404,0.49907848936496735,0.25,S1,W29U_339AD37DFA36D01C73FDFF3C
0.2653403046342285,0.13441052761614403,0.8931617214818275,291404,0.42093234302373966,0.5,S1,W29U_339AD37DFA36D01C73FDFF3C
0.3900179641067625,0.17329396080697823,0.9320451546726617,291404,0.34949673868112596,0.75,S1,W29U_339AD37DFA36D01C73FDFF3C
0.46458444527031595,0.18980523821109108,0.9485564320767745,291404,0.3067729526543758,1.0,S1,W29U_339AD37DFA36D01C73FDFF3C
0.0,0.0,0.9449833352269273,291404,0.26539348478938796,0.0,S1,W29U_6E065B84AB4956262BB4BD6F
6.402418872302982e-06,0.0030136828770274127,0.9479970181039548,291404,0.26539178562913235,0.25,S1,W29U_6E065B84AB4956262BB4BD6F
-0.0019364305402901551,0.0057828711046790104,0.9507662063316064,291404,0.2659074008385301,0.5,S1,W29U_6E065B84AB4956262BB4BD6F
-0.005719920860087791,0.008275283527780508,0.9532586187547079,291404,0.2669115145191719,0.75,S1,W29U_6E065B84AB4956262BB4BD6F
-0.011233668237662085,0.010461999515239406,0.9554453347421668,291404,0.2683748271499602,1.0,S1,W29U_6E065B84AB4956262BB4BD6F
0.0,0.0,0.7707438930583755,291404,0.4997226170888009,0.0,S1,W29U_927D329B3C584BE046A0AFEA
-0.06726147621650047,-0.03691377607379864,0.7338301169845769,291404,0.5333346980130339,0.25,S1,W29U_927D329B3C584BE046A0AFEA
-0.15011936937910622,-0.0738158644064476,0.6969280286519279,291404,0.5747406612307984,0.5,S1,W29U_927D329B3C584BE046A0AFEA
-0.24031533366042013,-0.11148753467015005,0.6592563583882255,291404,0.6198136245523947,0.75,S1,W29U_927D329B3C584BE046A0AFEA
-0.3311809976250958,-0.15055304310519624,0.6201908499531793,291404,0.6652212519524249,1.0,S1,W29U_927D329B3C584BE046A0AFEA
0.0,0.0,0.7548041291230967,291404,0.5330366872868576,0.0,S1,W29U_B497E36FB07F5FA1D12D6681
-0.05413992685835781,-0.039886520990538576,0.7149176081325581,291404,0.5618952545494436,0.25,S1,W29U_B497E36FB07F5FA1D12D6681
-0.1228751955852963,-0.07770981704108282,0.6770943120820139,291404,0.5985336744914915,0.5,S1,W29U_B497E36FB07F5FA1D12D6681
-0.19883216128711126,-0.11120617914871811,0.6435979499743786,291404,0.6390215238656244,0.75,S1,W29U_B497E36FB07F5FA1D12D6681
-0.27519239758614294,-0.14408594063125824,0.6107181884918385,291404,0.6797243312629783,1.0,S1,W29U_B497E36FB07F5FA1D12D6681
0.0,0.0,0.7663023423620717,291404,0.5829485566643271,0.0,S1,W29U_C262155F67E1F514B8FA68C7
0.13628157312727462,0.06941431184888813,0.8357166542109599,291404,0.5035034103097021,0.25,S1,W29U_C262155F67E1F514B8FA68C7
0.2860763027498476,0.13234154518819896,0.8986438875502707,291404,0.4161807888801503,0.5,S1,W29U_C262155F67E1F514B8FA68C7
0.4272855036759584,0.16964392551504648,0.9359462678771182,291404,0.33386308901240985,0.75,S1,W29U_C262155F67E1F514B8FA68C7
0.5130020543496143,0.18379462200240793,0.9500969643644797,291404,0.28389474951487176,1.0,S1,W29U_C262155F67E1F514B8FA68C7
0.0,0.0,0.8434353279698392,291404,0.5133211821109224,0.0,S1,W29U_C9C26419E0818E40CBA4D6F3
0.0018492018956624784,0.003652763851293317,0.8470880918211325,291404,0.5123719476078773,0.25,S1,W29U_C9C26419E0818E40CBA4D6F3
0.003330016040909427,0.0072148348950454855,0.8506501628648847,291404,0.5116118143403511,0.5,S1,W29U_C9C26419E0818E40CBA4D6F3
0.004512792652058556,0.010657583163856565,0.8540929111336958,291404,0.5110046700521417,0.75,S1,W29U_C9C26419E0818E40CBA4D6F3
0.005464404040259951,0.013949355399434205,0.8573846833692734,291404,0.510516187769439,1.0,S1,W29U_C9C26419E0818E40CBA4D6F3
0.0,0.0,0.7999246369457923,291404,0.5528173411723253,0.0,S1,W29U_C37CB46A6C677AD0D2838FA4
-0.002858212000642942,0.011352780464693346,0.8112774174104856,291404,0.5543974103310304,0.25,S1,W29U_C37CB46A6C677AD0D2838FA4
-0.0032947701491803363,0.02229066826630477,0.8222153052120971,291404,0.5546387472459724,0.5,S1,W29U_C37CB46A6C677AD0D2838FA4
0.005541118474238897,0.03482649802369964,0.8347511349694919,291404,0.5497541147902701,0.75,S1,W29U_C37CB46A6C677AD0D2838FA4
0.029942166921112554,0.05142862509873969,0.851353262044532,291404,0.536264792066028,1.0,S1,W29U_C37CB46A6C677AD0D2838FA4
0.0,0.0,0.830464280121428,291404,0.524399640082221,0.0,S1,W29U_03C728A071DA819C6F3B21E4
0.019103419657147284,0.009494331776915943,0.839958611898344,291404,0.5143818136896542,0.25,S1,W29U_03C728A071DA819C6F3B21E4
0.03929065159732584,0.019063953026856928,0.849528233148285,291404,0.503795636525948,0.5,S1,W29U_03C728A071DA819C6F3B21E4
0.06052243086055197,0.02849032124796691,0.8589546013693949,291404,0.4926616991219859,0.75,S1,W29U_03C728A071DA819C6F3B21E4
0.08264288845632473,0.03750518982724638,0.8679694699486744,291404,0.4810617391202865,1.0,S1,W29U_03C728A071DA819C6F3B21E4
0.0,0.0,0.7888929785325994,291404,0.5419192843374996,0.0,S1,W29U_C93146E96852E40F0233C116
0.14726579369248216,0.0688859626485725,0.8577789411811719,291404,0.4621131108121285,0.25,S1,W29U_C93146E96852E40F0233C116
0.2979237887862067,0.12234250140523573,0.9112354799378352,291404,0.38046863793106417,0.5,S1,W29U_C93146E96852E40F0233C116
0.4193992167009175,0.14953723141779163,0.9384302099503911,291404,0.31463876097081106,0.75,S1,W29U_C93146E96852E40F0233C116
0.4670958897627662,0.15688303660036518,0.9457760151329646,291404,0.2887910140398066,1.0,S1,W29U_C93146E96852E40F0233C116
0.0,0.0,0.9331423106296064,291404,0.3449134436028949,0.0,S1,W29U_3F4110C5508739D0A0562757
-0.010811669765612708,0.001547830305118958,0.9346901409347254,291404,0.3486425338528605,0.25,S1,W29U_3F4110C5508739D0A0562757
-0.021050202359350994,0.0027612711377511534,0.9359035817673576,291404,0.35217394138721747,0.5,S1,W29U_3F4110C5508739D0A0562757
-0.030330007773546976,0.003685107121966902,0.9368274177515733,291404,0.3553746710286019,0.75,S1,W29U_3F4110C5508739D0A0562757
-0.03869165067062938,0.0043500826234442735,0.9374923932530507,291404,0.3582587140744206,1.0,S1,W29U_3F4110C5508739D0A0562757
0.0,0.0,0.943869452760904,291404,0.2730224683753378,0.0,S1,W29U_5225D08BCA1DB372E74B864E
-0.020627624911583646,5.5635740307868886e-05,0.9439250885012118,291404,0.2786542734454396,0.25,S1,W29U_5225D08BCA1DB372E74B864E
-0.042565167279545825,5.469335421115495e-06,0.9438749220963251,291404,0.2846437154128511,0.5,S1,W29U_5225D08BCA1DB372E74B864E
-0.06482905193281814,-0.00013905668890279443,0.9437303960720012,291404,0.2907222561565336,0.75,S1,W29U_5225D08BCA1DB372E74B864E
-0.08655764389957746,-0.0003698666800171502,0.9434995860808868,291404,0.29665464996964047,1.0,S1,W29U_5225D08BCA1DB372E74B864E
0.0,0.0,0.8845651195349294,291404,0.4600197756307833,0.0,S1,W29U_3B1DE5598F0CCCE7F61AFBE1
0.00764702992794526,0.004313324161816623,0.8888784436967461,291404,0.45650199063908037,0.25,S1,W29U_3B1DE5598F0CCCE7F61AFBE1
0.01533916184524002,0.008458222469926446,0.8930233420048559,291404,0.45296345784035635,0.5,S1,W29U_3B1DE5598F0CCCE7F61AFBE1
0.023045982331689772,0.012387844347571009,0.8969529638825005,291404,0.4494181680093453,0.75,S1,W29U_3B1DE5598F0CCCE7F61AFBE1
0.03071763337539489,0.016057773916300477,0.9006228934512299,291404,0.44588905681749474,1.0,S1,W29U_3B1DE5598F0CCCE7F61AFBE1
0.0,0.0,0.9628665146784303,291404,0.21722336279648233,0.0,S1,W29U_E8621BBB9863314435A966E1
-0.08302581196255446,-0.006227440825601227,0.9566390738528291,291404,0.23525850886997984,0.25,S1,W29U_E8621BBB9863314435A966E1
-0.2132276045068223,-0.015484266238857236,0.9473822484395731,291404,0.26354138008870587,0.5,S1,W29U_E8621BBB9863314435A966E1
-0.3332942610792473,-0.02748187393654855,0.9353846407418818,291404,0.28962266298921846,0.75,S1,W29U_E8621BBB9863314435A966E1
-0.4242250609074083,-0.04222677152215493,0.9206397431562754,291404,0.3093749571097563,1.0,S1,W29U_E8621BBB9863314435A966E1
0.0,0.0,0.8681668155498674,291404,0.4839994262775582,0.0,S1,W29U_0BDB0E4B75075FE966B69FDA
0.019788069296680647,0.008593036545492705,0.8767598520953601,291404,0.4744220120908044,0.25,S1,W29U_0BDB0E4B75075FE966B69FDA
0.04027248577994849,0.016919702221844024,0.8850865177717114,291404,0.46450756626525175,0.5,S1,W29U_0BDB0E4B75075FE966B69FDA
0.06127276359448339,0.024771383778493195,0.8929381993283606,291404,0.4543434438513265,0.75,S1,W29U_0BDB0E4B75075FE966B69FDA
0.08251079661824265,0.03194393044091026,0.9001107459907777,291404,0.44406424805254197,1.0,S1,W29U_0BDB0E4B75075FE966B69FDA
0.0,0.0,0.8669042701390708,291404,0.49198467724923456,0.0,S1,W29U_099BE3736653346E3715B34A
0.001475767874492334,0.002980001231251417,0.8698842713703222,291404,0.4912586220678062,0.25,S1,W29U_099BE3736653346E3715B34A
0.0027653224097249312,0.005797912222763046,0.8727021823618338,291404,0.4906241809959932,0.5,S1,W29U_099BE3736653346E3715B34A
0.003927045374713262,0.00843366796356304,0.8753379381026338,291404,0.49005263109800923,0.75,S1,W29U_099BE3736653346E3715B34A
0.005010732321262042,0.010869447718944603,0.8777737178580154,291404,0.48951947372537113,1.0,S1,W29U_099BE3736653346E3715B34A
0.0,0.0,0.9620026594481509,291404,0.1733119872890295,0.0,S1,W29U_32F562E65836D385C8CB4933
0.02779915871454239,-0.003657718219118089,0.9583449412290328,291404,0.1684940598472212,0.25,S1,W29U_32F562E65836D385C8CB4933
0.032521124423975784,-0.007396551042716859,0.954606108405434,291404,0.16767568658620394,0.5,S1,W29U_32F562E65836D385C8CB4933
0.01683936232928709,-0.01117539391908473,0.9508272655290662,291404,0.1703935239390439,0.75,S1,W29U_32F562E65836D385C8CB4933
-0.015331256123162528,-0.014981087452658581,0.9470215719954923,291404,0.17596907775538723,1.0,S1,W29U_32F562E65836D385C8CB4933
0.0,0.0,0.9440954468585316,291404,0.28596054615813365,0.0,S1,W29U_BFAD2644EFC4F67B5A47D53E
-0.0025035705210011937,0.0022492142998765674,0.9463446611584082,291404,0.28667646855166706,0.25,S1,W29U_BFAD2644EFC4F67B5A47D53E
-0.006660613584739188,0.004328435833883315,0.948423882692415,291404,0.2878652188565806,0.5,S1,W29U_BFAD2644EFC4F67B5A47D53E
-0.01198157043609359,0.0062294980931090205,0.9503249449516407,291404,0.2893868025838831,0.75,S1,W29U_BFAD2644EFC4F67B5A47D53E
-0.018001422680103518,0.007944007303769318,0.952039454162301,291404,0.29110824281937747,1.0,S1,W29U_BFAD2644EFC4F67B5A47D53E
0.0,0.0,0.9528626185074959,291404,0.24168581831369637,0.0,S1,W29U_06C75BD11D18D5EDD00EABD8
-0.011911044428217063,0.0012801658723863296,0.9541427843798822,291404,0.24456454883331272,0.25,S1,W29U_06C75BD11D18D5EDD00EABD8
-0.02501131155091792,0.0024302134922138396,0.9552928319997097,291404,0.2477306976130038,0.5,S1,W29U_06C75BD11D18D5EDD00EABD8
-0.03862567377115983,0.0034495982984090734,0.956312216805905,291404,0.25102109588703564,0.75,S1,W29U_06C75BD11D18D5EDD00EABD8
-0.05219624427141476,0.0043360843391241355,0.95719870284662,291404,0.25430091032338703,1.0,S1,W29U_06C75BD11D18D5EDD00EABD8
0.0,0.0,0.7313379594572276,291404,0.887934266257471,0.0,S2,W29U_326073E5F43273FC845408A0
-7.567245622910554e-05,0.0028949289004789325,0.7342328883577065,291404,0.8880014584243687,0.25,S2,W29U_326073E5F43273FC845408A0
-0.0017883858224822073,0.005797365722906012,0.7371353251801336,291404,0.8895222353105438,0.5,S2,W29U_326073E5F43273FC845408A0
-0.005121162636688451,0.008682909989529586,0.7400208694467572,291404,0.8924815220456692,0.75,S2,W29U_326073E5F43273FC845408A0
-0.010007100590826521,0.011529700810920862,0.7428676602681484,291404,0.8968199137779612,1.0,S2,W29U_326073E5F43273FC845408A0
0.0,0.0,0.934037743618904,291404,0.7851340605467104,0.0,S2,W29U_76811E4D88E5C2FA3ACD9DD3
-0.701100433934415,-0.006801969603860369,0.9272357740150436,291404,1.3355918910933995,0.25,S2,W29U_76811E4D88E5C2FA3ACD9DD3
-1.042738794881685,-0.007488703240403183,0.9265490403785008,291404,1.603823804662794,0.5,S2,W29U_76811E4D88E5C2FA3ACD9DD3
-0.5928119732419591,-0.006780451833085954,0.9272572917858181,291404,1.2505709322394705,0.75,S2,W29U_76811E4D88E5C2FA3ACD9DD3
0.15337757659011783,0.0024674652246223783,0.9365052088435264,291404,0.6647121010415438,1.0,S2,W29U_76811E4D88E5C2FA3ACD9DD3
0.0,0.0,0.9341480227126872,291404,0.9529010141694871,0.0,S2,W29U_7091BA5B54BA708C00866B17
0.000784968200606129,-0.0014943193000764854,0.9326537034126107,291404,0.952153017175038,0.25,S2,W29U_7091BA5B54BA708C00866B17
0.0011677819923076867,-0.003124945865486062,0.9310230768472011,291404,0.9517882335246871,0.5,S2,W29U_7091BA5B54BA708C00866B17
0.0010683870301878761,-0.004897701999945214,0.9292503207127419,291404,0.9518829470848945,0.75,S2,W29U_7091BA5B54BA708C00866B17
0.0004292089161424604,-0.006815701857702194,0.927332320854985,291404,0.952492020558004,1.0,S2,W29U_7091BA5B54BA708C00866B17
0.0,0.0,0.7842845858737336,291404,0.9417067537272196,0.0,S2,W29U_F7AB4F136A77970A34D1A43F
-0.027757378976784968,0.013058400146681026,0.7973429860204146,291404,0.9678460649754517,0.25,S2,W29U_F7AB4F136A77970A34D1A43F
-0.0696601768459494,0.020781817910609734,0.8050664037843434,291404,1.0073062127289523,0.5,S2,W29U_F7AB4F136A77970A34D1A43F
-0.043409148976523745,0.026669640389174187,0.8109542262629078,291404,0.9825854424920064,0.75,S2,W29U_F7AB4F136A77970A34D1A43F
0.026771602682739527,0.03575675904834019,0.8200413449220738,291404,0.9164957546727552,1.0,S2,W29U_F7AB4F136A77970A34D1A43F
0.0,0.0,0.785904382153074,291404,0.914665089961514,0.0,S2,W29U_8E712C01124CEB485ECD2748
-0.47197740787583664,-0.008384096711150257,0.7775202854419238,291404,1.3463663481965402,0.25,S2,W29U_8E712C01124CEB485ECD2748
-0.9389560472165394,-0.010563134235614058,0.77534124791746,291404,1.7734954073596765,0.5,S2,W29U_8E712C01124CEB485ECD2748
-0.9866630325427392,-0.014387264199062555,0.7715171179540115,291404,1.8171313213849054,0.75,S2,W29U_8E712C01124CEB485ECD2748
-0.62990691912454,-0.019379069893838863,0.7665253122592351,291404,1.4908189588105714,1.0,S2,W29U_8E712C01124CEB485ECD2748
0.0,0.0,0.9856857367271553,291404,1.250933121046541,0.0,S2,W29U_FA9D93D425F5C70A742F5E9C
0.15114590793941185,-0.0016070504772250915,0.9840786862499302,291404,1.0618596986943283,0.25,S2,W29U_FA9D93D425F5C70A742F5E9C
0.30671314354299795,-0.0034251975643130317,0.9822605391628423,291404,0.8672554911279962,0.5,S2,W29U_FA9D93D425F5C70A742F5E9C
0.41718260389014505,-0.005576655114835627,0.9801090816123197,291404,0.7290655843155018,0.75,S2,W29U_FA9D93D425F5C70A742F5E9C
0.4401208469503702,-0.01036962828393817,0.9753161084432171,291404,0.7003713763328273,1.0,S2,W29U_FA9D93D425F5C70A742F5E9C
0.0,0.0,0.7672778042554439,291404,1.2746012225006291,0.0,S2,W29U_A95DCDBC237EC90DA99443C6
-0.03979264341240713,-0.00949114241776694,0.757786661837677,291404,1.3253209744406547,0.25,S2,W29U_A95DCDBC237EC90DA99443C6
0.009350105214042644,-0.021193991773467147,0.7460838124819767,291404,1.2626835669642915,0.5,S2,W29U_A95DCDBC237EC90DA99443C6
-0.03546330109994281,-0.07522815408031813,0.6920496501751258,291404,1.3198027894365596,0.75,S2,W29U_A95DCDBC237EC90DA99443C6
-0.03951868276809085,-0.07199407332279806,0.6952837309326458,291404,1.3249717838684918,1.0,S2,W29U_A95DCDBC237EC90DA99443C6
0.0,0.0,0.9690821479131179,291404,0.7913614382965053,0.0,S2,W29U_75056D080DB9B6E897E24389
0.02986450817493368,0.0010047103328050255,0.9700868582459229,291404,0.7677278181531422,0.25,S2,W29U_75056D080DB9B6E897E24389
0.061914419938089583,0.001983345020116989,0.9710654929332349,291404,0.742364753882943,0.5,S2,W29U_75056D080DB9B6E897E24389
0.09602358348847431,0.0029395450413023383,0.9720216929544202,291404,0.7153720771565857,0.75,S2,W29U_75056D080DB9B6E897E24389
0.13201982419709746,0.0038749829419952864,0.9729571308551132,291404,0.6868860403361065,1.0,S2,W29U_75056D080DB9B6E897E24389
0.0,0.0,0.9235313054956802,291404,0.6621207717967098,0.0,S2,W29U_5D3E6C4B86EA4699F1BA5BC9
0.7470789117721397,0.06402854955436532,0.9875598550500455,291404,0.16746430614034752,0.25,S2,W29U_5D3E6C4B86EA4699F1BA5BC9
0.8642146032555977,0.06978882184013213,0.9933201273358123,291404,0.08990633169026185,0.5,S2,W29U_5D3E6C4B86EA4699F1BA5BC9
0.9148969545713845,0.07402362647947325,0.9975549319751534,291404,0.05634849412053041,0.75,S2,W29U_5D3E6C4B86EA4699F1BA5BC9
0.9438042086466079,0.07551990876452797,0.9990512142602082,291404,0.037208400741691065,1.0,S2,W29U_5D3E6C4B86EA4699F1BA5BC9
0.0,0.0,0.8763932089522838,291404,1.6919223792947342,0.0,S2,W29U_F0BEB3AB1E28EE7E91693942
0.20705594019547902,0.029404308407909197,0.905797517360193,291404,1.341599800311884,0.25,S2,W29U_F0BEB3AB1E28EE7E91693942
0.8069828176938391,0.0874437148903523,0.9638369238426361,291404,0.3265700903313982,0.5,S2,W29U_F0BEB3AB1E28EE7E91693942
0.9068132095210347,0.11069465242677812,0.9870878613790619,291404,0.15766481626510398,0.75,S2,W29U_F0BEB3AB1E28EE7E91693942
0.9433304835988096,0.11813737381398659,0.9945305827662704,291404,0.09588042302204078,1.0,S2,W29U_F0BEB3AB1E28EE7E91693942
0.0,0.0,0.9795579102502696,291404,0.7208937010276286,0.0,S2,W29U_5D7544863F07E544752F14A3
0.05038096712512045,0.0018230921371480413,0.9813810023874177,291404,0.6845743791753989,0.25,S2,W29U_5D7544863F07E544752F14A3
0.10434263004941584,0.003187702866191411,0.982745613116461,291404,0.6456737562762442,0.5,S2,W29U_5D7544863F07E544752F14A3
0.16150586074776138,0.004091027622623256,0.9836489378728929,291404,0.6044651433353606,0.75,S2,W29U_5D7544863F07E544752F14A3
0.22121596526470944,0.0045280899207641445,0.9840860001710338,291404,0.5614205051013317,1.0,S2,W29U_5D7544863F07E544752F14A3
0.0,0.0,0.7481593198056746,291404,1.1962697767442816,0.0,S2,W29U_894380770DDE02AAD0312DF3
0.6005083562938155,0.11814142171922692,0.8663007415249016,291404,0.4778997794270029,0.25,S2,W29U_894380770DDE02AAD0312DF3
0.7042413955026273,0.17100794705710354,0.9191672668627782,291404,0.353807079771568,0.5,S2,W29U_894380770DDE02AAD0312DF3
0.79699431808704,0.207527334342681,0.9556866541483556,291404,0.24284956177904016,0.75,S2,W29U_894380770DDE02AAD0312DF3
0.8732130436019778,0.23029399080049162,0.9784533106061662,291404,0.1516714040234758,1.0,S2,W29U_894380770DDE02AAD0312DF3
0.0,0.0,0.981185141320748,291404,0.38438382656802306,0.0,S2,W29U_B580C1E61BF9DD2D208CAADD
-1.5183776775175972,0.00021486420289063002,0.9814000055236386,291404,0.9680236484292232,0.25,S2,W29U_B580C1E61BF9DD2D208CAADD
-1.6512489088350348,0.0060430653149345925,0.9872282066356826,291404,1.0190972007639576,0.5,S2,W29U_B580C1E61BF9DD2D208CAADD
0.8501972448845814,0.017217172703124728,0.9984023140238727,291404,0.05758175624084692,0.75,S2,W29U_B580C1E61BF9DD2D208CAADD
-0.28801189861377596,0.002734295188110747,0.9839194365088587,291404,0.49509094225459577,1.0,S2,W29U_B580C1E61BF9DD2D208CAADD
0.0,0.0,0.8702461930762245,291404,0.9654264803069766,0.0,S2,W29U_2341959B2E16642BC6F095EA
0.0009960945115215353,0.00211401453008353,0.8723602076063081,291404,0.9644648242886643,0.25,S2,W29U_2341959B2E16642BC6F095EA
0.001572068826322962,0.0039839983718605865,0.8742301914480851,291404,0.9639087634331778,0.5,S2,W29U_2341959B2E16642BC6F095EA
0.0016887800694303087,0.005583310485471338,0.8758295035616959,291404,0.9637960873085323,0.75,S2,W29U_2341959B2E16642BC6F095EA
0.0013227053253118226,0.006885440371254825,0.8771316334474794,291404,0.9641495055602762,1.0,S2,W29U_2341959B2E16642BC6F095EA
0.0,0.0,0.8248687359612716,291404,1.355511051660236,0.0,S2,W29U_892DA025ACDFF84933321F20
0.1171011782973566,-0.009327837789046889,0.8155408981722247,291404,1.1967791103156162,0.25,S2,W29U_892DA025ACDFF84933321F20
0.2078218962911776,-0.020667116697190013,0.8042016192640816,291404,1.0738061744603495,0.5,S2,W29U_892DA025ACDFF84933321F20
0.18586025351641283,-0.04048013007515283,0.7843886058861188,291404,1.1035754239541793,0.75,S2,W29U_892DA025ACDFF84933321F20
0.011857707471417992,-0.04973328885451245,0.7751354471067592,291404,1.339437798135363,1.0,S2,W29U_892DA025ACDFF84933321F20
0.0,0.0,0.9291938791980532,291404,1.3802692087204587,0.0,S2,W29U_73065A553DFE906571964300
0.05782632666760223,0.0020379553423568453,0.93123183454041,291404,1.3004533105676988,0.25,S2,W29U_73065A553DFE906571964300
0.10799464132069515,0.0034573186330061345,0.9326511978310593,291404,1.231207530598585,0.5,S2,W29U_73065A553DFE906571964300
0.1493888085550285,0.004113827717961094,0.9333077069160143,291404,1.174072436144368,0.75,S2,W29U_73065A553DFE906571964300
0.18192927542269588,0.003877432772017464,0.9330713119700706,291404,1.129157831689506,1.0,S2,W29U_73065A553DFE906571964300
0.0,0.0,0.46667361130207097,291404,1.192411490037246,0.0,S2,W29U_C60ABF0DB56F7FBB9895074C
-0.04741184273625837,0.015970341406688737,0.4826439527087597,291404,1.2489459160798468,0.25,S2,W29U_C60ABF0DB56F7FBB9895074C
-0.07474159580746322,0.037961828913445905,0.5046354402155169,291404,1.2815342276618595,0.5,S2,W29U_C60ABF0DB56F7FBB9895074C
0.0893158678533183,0.0789975627096341,0.5456711740117051,291404,1.0859102229662116,0.75,S2,W29U_C60ABF0DB56F7FBB9895074C
0.3138880826646938,0.17281903619966943,0.6394926475017404,291404,0.8181277336817903,1.0,S2,W29U_C60ABF0DB56F7FBB9895074C
0.0,0.0,0.7743299358514448,291404,1.5927311910854125,0.0,S2,W29U_3DF0E7AAB226AAD308C16CE9
0.2048168808152716,-0.009513569520842147,0.7648163663306027,291404,1.2665129565499011,0.25,S2,W29U_3DF0E7AAB226AAD308C16CE9
0.41516926148375055,-0.016477793804281826,0.757852142047163,291404,0.9314781587399322,0.5,S2,W29U_3DF0E7AAB226AAD308C16CE9
0.3916615682725492,-0.03430949566627495,0.7400204401851699,291404,0.9689195949479029,0.75,S2,W29U_3DF0E7AAB226AAD308C16CE9
0.3865317766916665,-0.05383218012765778,0.720497755723787,291404,0.9770899740025473,1.0,S2,W29U_3DF0E7AAB226AAD308C16CE9
0.0,0.0,0.9751223046991435,291404,0.9265711785244904,0.0,S2,W29U_BFB40E437B015FF1CAF06607
0.005603159259084537,0.0011104367078668131,0.9762327414070103,291404,0.9213794526463345,0.25,S2,W29U_BFB40E437B015FF1CAF06607
0.01231184574455472,0.0018551965316550012,0.9769775012307985,291404,0.9151633771031343,0.5,S2,W29U_BFB40E437B015FF1CAF06607
0.020335946227994915,0.002227158026834153,0.9773494627259777,291404,0.9077284768615862,0.75,S2,W29U_BFB40E437B015FF1CAF06607
0.02991753089726194,0.002219799477406248,0.9773421041765498,291404,0.8988504566624417,1.0,S2,W29U_BFB40E437B015FF1CAF06607
0.0,0.0,0.7315928404765879,291404,1.308705956302519,0.0,S2,W29U_CEE8A1F4EEDE37ED7EE387BD
0.022021823824580938,0.06998404086888466,0.8015768813454726,291404,1.2798858642946231,0.25,S2,W29U_CEE8A1F4EEDE37ED7EE387BD
0.025251281714563457,0.16937783645762916,0.9009706769342171,291404,1.2756594535183716,0.5,S2,W29U_CEE8A1F4EEDE37ED7EE387BD
0.06747880190213165,0.01765608965736032,0.7492489301339482,291404,1.220396046328974,0.75,S2,W29U_CEE8A1F4EEDE37ED7EE387BD
0.6518714724042114,0.23559794179937643,0.9671907822759643,291404,0.4555978776227824,1.0,S2,W29U_CEE8A1F4EEDE37ED7EE387BD
0.0,0.0,0.9587973574213008,291404,1.2147133490771276,0.0,S2,W29U_FDC8D87187069F82ADEA16CB
0.02782105591144934,0.03033760330445978,0.9891349607257606,291404,1.1809187410760411,0.25,S2,W29U_FDC8D87187069F82ADEA16CB
-0.029368655881913217,0.0344504010438722,0.993247758465173,291404,1.2503878474213694,0.5,S2,W29U_FDC8D87187069F82ADEA16CB
0.02290695629819325,0.03387150947495554,0.9926688668962563,291404,1.186887963474963,0.75,S2,W29U_FDC8D87187069F82ADEA16CB
0.1382695991283096,0.03134469838024123,0.990142055801542,291404,1.0467554212442884,1.0,S2,W29U_FDC8D87187069F82ADEA16CB
0.0,0.0,0.9733965511612334,291404,0.8622246078651451,0.0,S2,W29U_930765BC222C77ED6DA8FCF1
-0.0021087630823354744,0.0021524753488446624,0.975549026510078,291404,0.8640428352868944,0.25,S2,W29U_930765BC222C77ED6DA8FCF1
-0.0037016270929201038,0.003811173486721109,0.9772077246479545,291404,0.8654162418338048,0.5,S2,W29U_930765BC222C77ED6DA8FCF1
-0.004881899085900138,0.004953651465241182,0.9783502026264745,291404,0.8664339013901274,0.75,S2,W29U_930765BC222C77ED6DA8FCF1
-0.005740873749139783,0.0055607293754504905,0.9789572805366838,291404,0.8671745304823062,1.0,S2,W29U_930765BC222C77ED6DA8FCF1
0.0,0.0,0.7484309735952305,291404,1.1866119132035113,0.0,S2,W29U_8554CD43CD3B32615F3A644F
